,lat,long,gridX,gridY,grid
"1793 SUFFOLK AVE, Port Coquitlam, BC, Canada",49.266624,-122.7645174,4,6,"[4,6]"
"1984 MANNING AVE, Port Coquitlam, BC, Canada",49.268038,-122.769743,3,6,"[3,6]"
"3670 OXFORD ST, Port Coquitlam, BC, Canada",49.277786,-122.7668423,4,8,"[4,8]"
"3366 WELLINGTON ST, Port Coquitlam, BC, Canada",49.2731338,-122.7614103,5,7,"[5,7]"
"2946 COVENTRY CRES, Port Coquitlam, BC, Canada",49.2657925,-122.7647099,4,6,"[4,6]"
"2949 COVENTRY CRES, Port Coquitlam, BC, Canada",49.2659241,-122.7652706,4,6,"[4,6]"
"2135 GRANT AVE, Port Coquitlam, BC, Canada",49.2703166,-122.7721768,3,7,"[3,7]"
"3467 EDINBURGH ST, Port Coquitlam, BC, Canada",49.27478199999999,-122.7721526,3,8,"[3,8]"
"3537 ST ANNE ST, Port Coquitlam, BC, Canada",49.2758528,-122.769157,3,8,"[3,8]"
"1784 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.267124,-122.764033,4,6,"[4,6]"
"2166 PATRICIA AVE, Port Coquitlam, BC, Canada",49.27659,-122.7726885,3,8,"[3,8]"
"1758 PATRICIA AVE, Port Coquitlam, BC, Canada",49.2763581,-122.7631137,4,8,"[4,8]"
"1866 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.2671242,-122.7662678,4,6,"[4,6]"
"1931 WESTMINSTER AVE, Port Coquitlam, BC, Canada",49.2658043,-122.7681529,4,6,"[4,6]"
"3162 OXFORD ST, Port Coquitlam, BC, Canada",49.270338,-122.766813,4,7,"[4,7]"
"3420 EDINBURGH ST, Port Coquitlam, BC, Canada",49.2740719,-122.771392,3,7,"[3,7]"
"1987 FRASER AVE, Port Coquitlam, BC, Canada",49.2694641,-122.7698787,3,7,"[3,7]"
"2168 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.2710093,-122.7740722,3,7,"[3,7]"
"1986 FRASER AVE, Port Coquitlam, BC, Canada",49.2689306,-122.7697101,3,7,"[3,7]"
"3359 FLINT ST, Port Coquitlam, BC, Canada",49.27330689999999,-122.770752,3,7,"[3,7]"
"3362 GLASGOW ST, Port Coquitlam, BC, Canada",49.273473,-122.7728118,3,7,"[3,7]"
"1967 DORSET AVE, Port Coquitlam, BC, Canada",49.2740911,-122.7691234,3,7,"[3,7]"
"1729 LAURIER AVE, Port Coquitlam, BC, Canada",49.2749746,-122.7621699,5,8,"[5,8]"
"3136 OXFORD ST, Port Coquitlam, BC, Canada",49.2693923,-122.7669024,4,7,"[4,7]"
"2130 GRANT AVE, Port Coquitlam, BC, Canada",49.269879,-122.7721941,3,7,"[3,7]"
"1831 SUFFOLK AVE, Port Coquitlam, BC, Canada",49.2667031,-122.7651059,4,6,"[4,6]"
"1871 SALISBURY AVE, Port Coquitlam, BC, Canada",49.2725571,-122.7664252,4,7,"[4,7]"
"3474 SHAUGHNESSY ST, Port Coquitlam, BC, Canada",49.2753389,-122.7739041,3,8,"[3,8]"
"3490 EDINBURGH ST, Port Coquitlam, BC, Canada",49.2751965,-122.7714978,3,8,"[3,8]"
"3509 FLINT ST, Port Coquitlam, BC, Canada",49.2755397,-122.7706977,3,8,"[3,8]"
"3543 KENNEDY ST, Port Coquitlam, BC, Canada",49.27555419999999,-122.7661969,4,8,"[4,8]"
"1759 MANCHESTER CRT, Port Coquitlam, BC, Canada",49.2644707,-122.7639188,4,6,"[4,6]"
"2252 KINGSWAY AVE, Port Coquitlam, BC, Canada",49.2634233,-122.7783302,2,6,"[2,6]"
"1731 JENSEN AVE, Port Coquitlam, BC, Canada",49.275878,-122.762255,5,8,"[5,8]"
"3337 OXFORD ST, Port Coquitlam, BC, Canada",49.2728692,-122.7675328,4,7,"[4,7]"
"1851 PATRICIA AVE, Port Coquitlam, BC, Canada",49.27670310000001,-122.7655106,4,8,"[4,8]"
"2160 FRASER AVE, Port Coquitlam, BC, Canada",49.2689743,-122.7738186,3,7,"[3,7]"
"2177 CHESTER PL, Port Coquitlam, BC, Canada",49.2734012,-122.774771,3,7,"[3,7]"
"1789 SALISBURY AVE, Port Coquitlam, BC, Canada",49.2726182,-122.7642493,4,7,"[4,7]"
"1937 SALISBURY AVE, Port Coquitlam, BC, Canada",49.2726488,-122.767947,4,7,"[4,7]"
"3462 OXFORD ST, Port Coquitlam, BC, Canada",49.2743204,-122.7669624,4,8,"[4,8]"
"1821 DORSET AVE, Port Coquitlam, BC, Canada",49.2738749,-122.7647901,4,7,"[4,7]"
"1742 SALISBURY AVE, Port Coquitlam, BC, Canada",49.2721725,-122.7626046,5,7,"[5,7]"
"1885 WESTMINSTER AVE, Port Coquitlam, BC, Canada",49.2653155,-122.7663479,4,6,"[4,6]"
"3075 SHAUGHNESSY ST, Port Coquitlam, BC, Canada",49.2689972,-122.7756602,2,7,"[2,7]"
"3164 FREY PL, Port Coquitlam, BC, Canada",49.2704721,-122.7657369,4,7,"[4,7]"
"3131 FREY PL, Port Coquitlam, BC, Canada",49.2697955,-122.7656355,4,7,"[4,7]"
"2849 MAXWELL PL, Port Coquitlam, BC, Canada",49.26486389999999,-122.7630337,4,6,"[4,6]"
"3680 ST ANNE ST, Port Coquitlam, BC, Canada",49.2780221,-122.7684907,4,8,"[4,8]"
"1851 FRASER AVE, Port Coquitlam, BC, Canada",49.2694535,-122.7657355,4,7,"[4,7]"
"1977 GRANT AVE, Port Coquitlam, BC, Canada",49.2703123,-122.7695804,3,7,"[3,7]"
"1968 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.270843,-122.769038,3,7,"[3,7]"
"3434 SHAUGHNESSY ST, Port Coquitlam, BC, Canada",49.2744373,-122.7744111,3,8,"[3,8]"
"2146 CENTENNIAL AVE, Port Coquitlam, BC, Canada",49.2757956,-122.7721939,3,8,"[3,8]"
"2128 CENTENNIAL AVE, Port Coquitlam, BC, Canada",49.2758105,-122.7715179,3,8,"[3,8]"
"1785 JENSEN AVE, Port Coquitlam, BC, Canada",49.2758683,-122.7639565,4,8,"[4,8]"
"3560 KENNEDY ST, Port Coquitlam, BC, Canada",49.275956,-122.765441,4,8,"[4,8]"
"3569 KENNEDY ST, Port Coquitlam, BC, Canada",49.2761857,-122.7661617,4,8,"[4,8]"
"1944 FRASER AVE, Port Coquitlam, BC, Canada",49.269006,-122.7683284,4,7,"[4,7]"
"3552 OXFORD ST, Port Coquitlam, BC, Canada",49.275731,-122.7668945,4,8,"[4,8]"
"2243 MANNING AVE, Port Coquitlam, BC, Canada",49.26857760000001,-122.7762825,2,7,"[2,7]"
"3683 OXFORD ST, Port Coquitlam, BC, Canada",49.2780119,-122.767677,4,8,"[4,8]"
"3676 KENNEDY ST, Port Coquitlam, BC, Canada",49.2777489,-122.7653714,4,8,"[4,8]"
"1948 WESTMINSTER AVE, Port Coquitlam, BC, Canada",49.265304,-122.7684781,4,6,"[4,6]"
"1876 FRASER AVE, Port Coquitlam, BC, Canada",49.2688981,-122.7665472,4,7,"[4,7]"
"3139 FLINT ST, Port Coquitlam, BC, Canada",49.26983389999999,-122.7719185,3,7,"[3,7]"
"1918 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.2709441,-122.7674955,4,7,"[4,7]"
"3361 WINGROVE PL, Port Coquitlam, BC, Canada",49.27306350000001,-122.7681753,4,7,"[4,7]"
"2138 DORSET AVE, Port Coquitlam, BC, Canada",49.2736805,-122.7726409,3,7,"[3,7]"
"2842 MAXWELL PL, Port Coquitlam, BC, Canada",49.264544,-122.762371,5,6,"[5,6]"
"2910 OXFORD ST, Port Coquitlam, BC, Canada",49.2652867,-122.7668559,4,6,"[4,6]"
"3351 EDINBURGH ST, Port Coquitlam, BC, Canada",49.27327709999999,-122.7721345,3,7,"[3,7]"
"1764 MANNING AVE, Port Coquitlam, BC, Canada",49.268034,-122.7634001,4,6,"[4,6]"
"1826 FRASER AVE, Port Coquitlam, BC, Canada",49.2689873,-122.7649729,4,7,"[4,7]"
"2146 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.27100420000001,-122.7729747,3,7,"[3,7]"
"2165 STIRLING AVE, Port Coquitlam, BC, Canada",49.277912,-122.772704,3,8,"[3,8]"
"3648 HUGHES PL, Port Coquitlam, BC, Canada",49.2777443,-122.778946,2,8,"[2,8]"
"1958 SUFFOLK AVE, Port Coquitlam, BC, Canada",49.266217,-122.7688549,4,6,"[4,6]"
"1948 MANNING AVE, Port Coquitlam, BC, Canada",49.2680394,-122.7686473,4,6,"[4,6]"
"2120 SALISBURY AVE, Port Coquitlam, BC, Canada",49.2721692,-122.770985,3,7,"[3,7]"
"2385 SCOTT PL, Port Coquitlam, BC, Canada",49.2760627,-122.7789384,2,8,"[2,8]"
"3480 WELLINGTON ST, Port Coquitlam, BC, Canada",49.27444999999999,-122.7613221,5,8,"[5,8]"
"1994 GRANT AVE, Port Coquitlam, BC, Canada",49.2699143,-122.7700403,3,7,"[3,7]"
"2169 SALISBURY AVE, Port Coquitlam, BC, Canada",49.2727177,-122.774582,3,7,"[3,7]"
"2181 LAURIER AVE, Port Coquitlam, BC, Canada",49.27505379999999,-122.773338,3,8,"[3,8]"
"2174 CENTENNIAL AVE, Port Coquitlam, BC, Canada",49.2758532,-122.7730541,3,8,"[3,8]"
"1776 DORSET AVE, Port Coquitlam, BC, Canada",49.2732594,-122.7638177,4,7,"[4,7]"
"1738 JENSEN AVE, Port Coquitlam, BC, Canada",49.275403,-122.762454,5,8,"[5,8]"
"2151 FRASER AVE, Port Coquitlam, BC, Canada",49.2695283,-122.773157,3,7,"[3,7]"
"2142 FRASER AVE, Port Coquitlam, BC, Canada",49.268972,-122.7729921,3,7,"[3,7]"
"1697 CHADWICK AVE, Port Coquitlam, BC, Canada",49.2644898,-122.7615914,5,6,"[5,6]"
"1925 MANNING AVE, Port Coquitlam, BC, Canada",49.2685329,-122.7676536,4,7,"[4,7]"
"3340 SHAUGHNESSY ST, Port Coquitlam, BC, Canada",49.273051,-122.774993,2,7,"[2,7]"
"1929 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.27141599999999,-122.767683,4,7,"[4,7]"
"3365 FLINT ST, Port Coquitlam, BC, Canada",49.2735826,-122.7707211,3,7,"[3,7]"
"1759 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.2714389,-122.7632558,4,7,"[4,7]"
"1844 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.27087299999999,-122.765454,4,7,"[4,7]"
"1820 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.27088,-122.764607,4,7,"[4,7]"
"1826 SALISBURY AVE, Port Coquitlam, BC, Canada",49.2721747,-122.7649463,4,7,"[4,7]"
"1875 DORSET AVE, Port Coquitlam, BC, Canada",49.27388269999999,-122.7664365,4,7,"[4,7]"
"1877 FRASER AVE, Port Coquitlam, BC, Canada",49.2694207,-122.7665694,4,7,"[4,7]"
"1790 MANCHESTER CRT, Port Coquitlam, BC, Canada",49.264093,-122.76515,4,6,"[4,6]"
"1934 SUFFOLK AVE, Port Coquitlam, BC, Canada",49.2662342,-122.7681216,4,6,"[4,6]"
"2161 SALISBURY AVE, Port Coquitlam, BC, Canada",49.2727571,-122.7740103,3,7,"[3,7]"
"3163 FREY PL, Port Coquitlam, BC, Canada",49.2703281,-122.7663286,4,7,"[4,7]"
"1818 SALISBURY AVE, Port Coquitlam, BC, Canada",49.2721345,-122.7645505,4,7,"[4,7]"
"1821 SALISBURY AVE, Port Coquitlam, BC, Canada",49.2726019,-122.7646136,4,7,"[4,7]"
"3342 OXFORD ST, Port Coquitlam, BC, Canada",49.27290800000001,-122.766823,4,7,"[4,7]"
"1738 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.2708828,-122.7626651,5,7,"[5,7]"
"1920 MANNING AVE, Port Coquitlam, BC, Canada",49.2680842,-122.7678,4,6,"[4,6]"
"2180 LAURIER AVE, Port Coquitlam, BC, Canada",49.274494,-122.773062,3,8,"[3,8]"
"2950 BRITANNIA CRES, Port Coquitlam, BC, Canada",49.2659618,-122.765709,4,6,"[4,6]"
"2136 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.2708853,-122.7721606,3,7,"[3,7]"
"1944 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.2709452,-122.7683156,4,7,"[4,7]"
"2851 COMMONWEALTH ST, Port Coquitlam, BC, Canada",49.2646852,-122.7656834,4,6,"[4,6]"
"1980 MANNING AVE, Port Coquitlam, BC, Canada",49.2680483,-122.7695938,3,6,"[3,6]"
"3350 EDINBURGH ST, Port Coquitlam, BC, Canada",49.27338839999999,-122.7715515,3,7,"[3,7]"
"3707 WELLINGTON ST, Port Coquitlam, BC, Canada",49.2786798,-122.7620836,5,8,"[5,8]"
"3338 GLASGOW ST, Port Coquitlam, BC, Canada",49.2729801,-122.7728179,3,7,"[3,7]"
"2183 GRANT AVE, Port Coquitlam, BC, Canada",49.2703841,-122.774505,3,7,"[3,7]"
"3154 OXFORD ST, Port Coquitlam, BC, Canada",49.270021,-122.766814,4,7,"[4,7]"
"3269 OXFORD ST, Port Coquitlam, BC, Canada",49.2718862,-122.7675763,4,7,"[4,7]"
"1759 MANNING AVE, Port Coquitlam, BC, Canada",49.26857099999999,-122.763127,4,7,"[4,7]"
"2276 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.2710798,-122.777709,2,7,"[2,7]"
"3589 OXFORD ST, Port Coquitlam, BC, Canada",49.2765546,-122.7676423,4,8,"[4,8]"
"3328 OSBORNE ST, Port Coquitlam, BC, Canada",49.2723401,-122.7790781,2,7,"[2,7]"
"1983 MANNING AVE, Port Coquitlam, BC, Canada",49.268552,-122.7697509,3,7,"[3,7]"
"2151 DORSET AVE, Port Coquitlam, BC, Canada",49.2741153,-122.7733629,3,8,"[3,8]"
"1937 DORSET AVE, Port Coquitlam, BC, Canada",49.2741135,-122.7682176,4,8,"[4,8]"
"1776 LAURIER AVE, Port Coquitlam, BC, Canada",49.2746387,-122.7641193,4,8,"[4,8]"
"3676 EDINBURGH ST, Port Coquitlam, BC, Canada",49.2779382,-122.7717942,3,8,"[3,8]"
"3677 FLINT ST, Port Coquitlam, BC, Canada",49.2782401,-122.7707065,3,8,"[3,8]"
"1868 WESTMINSTER AVE, Port Coquitlam, BC, Canada",49.2648732,-122.765928,4,6,"[4,6]"
"3082 SHAUGHNESSY ST, Port Coquitlam, BC, Canada",49.2690036,-122.7750331,2,7,"[2,7]"
"2130 PATRICIA AVE, Port Coquitlam, BC, Canada",49.276561,-122.7712481,3,8,"[3,8]"
"1920 PATRICIA AVE, Port Coquitlam, BC, Canada",49.27653,-122.769775,3,8,"[3,8]"
"1854 LAURIER AVE, Port Coquitlam, BC, Canada",49.27446699999999,-122.765903,4,8,"[4,8]"
"1834 LAURIER AVE, Port Coquitlam, BC, Canada",49.274473,-122.7652081,4,8,"[4,8]"
"3651 FLINT ST, Port Coquitlam, BC, Canada",49.27751079999999,-122.7707701,3,8,"[3,8]"
"1824 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.26719019999999,-122.7649389,4,6,"[4,6]"
"1945 FRASER AVE, Port Coquitlam, BC, Canada",49.2693897,-122.7684767,4,7,"[4,7]"
"2157 PATRICIA AVE, Port Coquitlam, BC, Canada",49.2770574,-122.7727516,3,8,"[3,8]"
"1825 LAURIER AVE, Port Coquitlam, BC, Canada",49.2750014,-122.7650097,4,8,"[4,8]"
"1790 WESTMINSTER AVE, Port Coquitlam, BC, Canada",49.2649067,-122.7645696,4,6,"[4,6]"
"3536 OXFORD ST, Port Coquitlam, BC, Canada",49.2753926,-122.7668438,4,8,"[4,8]"
"3558 ST ANNE ST, Port Coquitlam, BC, Canada",49.2759028,-122.768443,4,8,"[4,8]"
"1750 WESTMINSTER AVE, Port Coquitlam, BC, Canada",49.2648739,-122.7632806,4,6,"[4,6]"
"1738 LAURIER AVE, Port Coquitlam, BC, Canada",49.27452359999999,-122.7627518,5,8,"[5,8]"
"1693 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.27141719999999,-122.7615136,5,7,"[5,7]"
"1789 SUFFOLK AVE, Port Coquitlam, BC, Canada",49.2664812,-122.7643596,4,6,"[4,6]"
"2156 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.2710168,-122.7737704,3,7,"[3,7]"
"1858 SALISBURY AVE, Port Coquitlam, BC, Canada",49.272049,-122.7660041,4,7,"[4,7]"
"1916 FRASER AVE, Port Coquitlam, BC, Canada",49.26891,-122.7674434,4,7,"[4,7]"
"1735 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.267697,-122.7625536,5,6,"[5,6]"
"1777 JENSEN AVE, Port Coquitlam, BC, Canada",49.2758877,-122.7636129,4,8,"[4,8]"
"1951 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.2675584,-122.7685994,4,6,"[4,6]"
"3168 FREY PL, Port Coquitlam, BC, Canada",49.270576,-122.765702,4,7,"[4,7]"
"2246 KINGSWAY AVE, Port Coquitlam, BC, Canada",49.2634233,-122.7783302,2,6,"[2,6]"
"1927 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.267625,-122.7678119,4,6,"[4,6]"
"1856 DORSET AVE, Port Coquitlam, BC, Canada",49.27326619999999,-122.7658678,4,7,"[4,7]"
"3625 FLINT ST, Port Coquitlam, BC, Canada",49.27697,-122.7707921,3,8,"[3,8]"
"1773 LAURIER AVE, Port Coquitlam, BC, Canada",49.2750701,-122.7635408,4,8,"[4,8]"
"1786 WESTMINSTER AVE, Port Coquitlam, BC, Canada",49.2648895,-122.7642778,4,6,"[4,6]"
"1957 GRANT AVE, Port Coquitlam, BC, Canada",49.2702337,-122.7687699,4,7,"[4,7]"
"3372 OSBORNE ST, Port Coquitlam, BC, Canada",49.273195,-122.778722,2,7,"[2,7]"
"3564 GRAHAM ST, Port Coquitlam, BC, Canada",49.2763885,-122.7781934,2,8,"[2,8]"
"3640 WELLINGTON ST, Port Coquitlam, BC, Canada",49.2772888,-122.7614419,5,8,"[5,8]"
"1910 SUFFOLK AVE, Port Coquitlam, BC, Canada",49.2662101,-122.7674345,4,6,"[4,6]"
"2178 GRANT AVE, Port Coquitlam, BC, Canada",49.2699194,-122.7744732,3,7,"[3,7]"
"1920 GRANT AVE, Port Coquitlam, BC, Canada",49.269815,-122.767521,4,7,"[4,7]"
"3640 ST ANNE ST, Port Coquitlam, BC, Canada",49.277211,-122.7685096,4,8,"[4,8]"
"2268 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.2709542,-122.7774581,2,7,"[2,7]"
"2234 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.2709828,-122.7762782,2,7,"[2,7]"
"3120 CAMBRIDGE ST, Port Coquitlam, BC, Canada",49.2694325,-122.7700128,3,7,"[3,7]"
"1735 LINCOLN AVE, Port Coquitlam, BC, Canada",49.278686,-122.762574,5,8,"[5,8]"
"2155 SALISBURY AVE, Port Coquitlam, BC, Canada",49.2727057,-122.7734758,3,7,"[3,7]"
"1770 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.267126,-122.763902,4,6,"[4,6]"
"2139 FRASER AVE, Port Coquitlam, BC, Canada",49.2693917,-122.7724806,3,7,"[3,7]"
"2959 COVENTRY CRES, Port Coquitlam, BC, Canada",49.2661509,-122.7652542,4,6,"[4,6]"
"1951 MANNING AVE, Port Coquitlam, BC, Canada",49.2685208,-122.7686312,4,7,"[4,7]"
"2137 GRANT AVE, Port Coquitlam, BC, Canada",49.2703774,-122.7723339,3,7,"[3,7]"
"3550 GRAHAM ST, Port Coquitlam, BC, Canada",49.2759838,-122.778212,2,8,"[2,8]"
"1844 DORSET AVE, Port Coquitlam, BC, Canada",49.2733198,-122.7655336,4,7,"[4,7]"
"3430 EDINBURGH ST, Port Coquitlam, BC, Canada",49.27425299999999,-122.7713911,3,8,"[3,8]"
"2151 CENTENNIAL AVE, Port Coquitlam, BC, Canada",49.276214,-122.7721989,3,8,"[3,8]"
"1973 DORSET AVE, Port Coquitlam, BC, Canada",49.2741256,-122.7693631,3,8,"[3,8]"
"1852 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.2710208,-122.7657255,4,7,"[4,7]"
"2188 LAURIER AVE, Port Coquitlam, BC, Canada",49.2744987,-122.7735505,3,8,"[3,8]"
"3279 WELLINGTON ST, Port Coquitlam, BC, Canada",49.2719359,-122.762015,5,7,"[5,7]"
"3433 EDINBURGH ST, Port Coquitlam, BC, Canada",49.274264,-122.7720955,3,8,"[3,8]"
"1771 GRANT AVE, Port Coquitlam, BC, Canada",49.27047659999999,-122.7633777,4,7,"[4,7]"
"1724 MANNING AVE, Port Coquitlam, BC, Canada",49.2681198,-122.7621299,5,6,"[5,6]"
"3463 ST ANNE ST, Port Coquitlam, BC, Canada",49.2747829,-122.769157,3,8,"[3,8]"
"3391 OXFORD ST, Port Coquitlam, BC, Canada",49.2735145,-122.7675935,4,7,"[4,7]"
"1855 FRASER AVE, Port Coquitlam, BC, Canada",49.2694986,-122.7658723,4,7,"[4,7]"
"1875 PATRICIA AVE, Port Coquitlam, BC, Canada",49.2767195,-122.7661555,4,8,"[4,8]"
"1744 PATRICIA AVE, Port Coquitlam, BC, Canada",49.2763656,-122.7628116,5,8,"[5,8]"
"1825 SUFFOLK AVE, Port Coquitlam, BC, Canada",49.2666884,-122.764844,4,6,"[4,6]"
"2173 CHESTER PL, Port Coquitlam, BC, Canada",49.2734538,-122.7746057,3,7,"[3,7]"
"1867 SALISBURY AVE, Port Coquitlam, BC, Canada",49.272641,-122.7663007,4,7,"[4,7]"
"2111 CENTENNIAL AVE, Port Coquitlam, BC, Canada",49.2761851,-122.7707586,3,8,"[3,8]"
"3568 OXFORD ST, Port Coquitlam, BC, Canada",49.276167,-122.7669167,4,8,"[4,8]"
"3579 ST ANNE ST, Port Coquitlam, BC, Canada",49.2765332,-122.7691078,3,8,"[3,8]"
"1753 MANCHESTER CRT, Port Coquitlam, BC, Canada",49.26447229999999,-122.7635564,4,6,"[4,6]"
"2236 KINGSWAY AVE, Port Coquitlam, BC, Canada",49.2635947,-122.7779593,2,6,"[2,6]"
"1871 WESTMINSTER AVE, Port Coquitlam, BC, Canada",49.26536,-122.765959,4,6,"[4,6]"
"2255 MANNING AVE, Port Coquitlam, BC, Canada",49.26864270000001,-122.7769129,2,7,"[2,7]"
"1932 FRASER AVE, Port Coquitlam, BC, Canada",49.2689189,-122.767951,4,7,"[4,7]"
"1782 SALISBURY AVE, Port Coquitlam, BC, Canada",49.2720756,-122.7640061,4,7,"[4,7]"
"3658 FLINT ST, Port Coquitlam, BC, Canada",49.27772119999999,-122.770109,3,8,"[3,8]"
"1858 LINCOLN AVE, Port Coquitlam, BC, Canada",49.278129,-122.765868,4,8,"[4,8]"
"2839 ST MICHAEL ST, Port Coquitlam, BC, Canada",49.2641019,-122.7618084,5,6,"[5,6]"
"3440 SHAUGHNESSY ST, Port Coquitlam, BC, Canada",49.2745599,-122.7743424,3,8,"[3,8]"
"2152 CENTENNIAL AVE, Port Coquitlam, BC, Canada",49.27581929999999,-122.7724645,3,8,"[3,8]"
"3568 KENNEDY ST, Port Coquitlam, BC, Canada",49.276121,-122.765441,4,8,"[4,8]"
"3470 OXFORD ST, Port Coquitlam, BC, Canada",49.274431,-122.766837,4,8,"[4,8]"
"3436 OXFORD ST, Port Coquitlam, BC, Canada",49.274046,-122.766832,4,7,"[4,7]"
"3520 KENNEDY ST, Port Coquitlam, BC, Canada",49.2749865,-122.7656137,4,8,"[4,8]"
"3161 FLINT ST, Port Coquitlam, BC, Canada",49.27032029999999,-122.7715647,3,7,"[3,7]"
"1760 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.27088699999999,-122.7632089,4,7,"[4,7]"
"1776 JENSEN AVE, Port Coquitlam, BC, Canada",49.2754573,-122.7635773,4,8,"[4,8]"
"3668 KENNEDY ST, Port Coquitlam, BC, Canada",49.2775614,-122.7654591,4,8,"[4,8]"
"1789 MANCHESTER CRT, Port Coquitlam, BC, Canada",49.264483,-122.7651381,4,6,"[4,6]"
"2039 SUFFOLK AVE, Port Coquitlam, BC, Canada",49.266745,-122.7712409,3,6,"[3,6]"
"1825 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.27140499999999,-122.7647893,4,7,"[4,7]"
"2134 CENTENNIAL AVE, Port Coquitlam, BC, Canada",49.27582049999999,-122.7717645,3,8,"[3,8]"
"2831 MAXWELL PL, Port Coquitlam, BC, Canada",49.264199,-122.763119,4,6,"[4,6]"
"1955 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.2675962,-122.7687521,4,6,"[4,6]"
"3522 OXFORD ST, Port Coquitlam, BC, Canada",49.275007,-122.766806,4,8,"[4,8]"
"1772 MANNING AVE, Port Coquitlam, BC, Canada",49.2680649,-122.7636945,4,6,"[4,6]"
"2173 SALISBURY AVE, Port Coquitlam, BC, Canada",49.2726034,-122.7749004,2,7,"[2,7]"
"3321 SHAUGHNESSY ST, Port Coquitlam, BC, Canada",49.2726708,-122.7755343,2,7,"[2,7]"
"1943 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.2713611,-122.7681992,4,7,"[4,7]"
"3368 EDINBURGH ST, Port Coquitlam, BC, Canada",49.2737104,-122.7714331,3,7,"[3,7]"
"1846 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.2671131,-122.7655719,4,6,"[4,6]"
"2951 BRITANNIA CRES, Port Coquitlam, BC, Canada",49.2659397,-122.7661977,4,6,"[4,6]"
"3351 WINGROVE PL, Port Coquitlam, BC, Canada",49.2729244,-122.7679164,4,7,"[4,7]"
"1760 MANCHESTER CRT, Port Coquitlam, BC, Canada",49.2640986,-122.7639072,4,6,"[4,6]"
"2171 STIRLING AVE, Port Coquitlam, BC, Canada",49.2778944,-122.7729063,3,8,"[3,8]"
"1944 MANNING AVE, Port Coquitlam, BC, Canada",49.268023,-122.768495,4,6,"[4,6]"
"2124 SALISBURY AVE, Port Coquitlam, BC, Canada",49.27215899999999,-122.7712207,3,7,"[3,7]"
"2142 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.27094899999999,-122.7725912,3,7,"[3,7]"
"2167 SALISBURY AVE, Port Coquitlam, BC, Canada",49.2726322,-122.7744018,3,7,"[3,7]"
"3151 FREY PL, Port Coquitlam, BC, Canada",49.2700525,-122.7663594,4,7,"[4,7]"
"1746 JENSEN AVE, Port Coquitlam, BC, Canada",49.2754621,-122.7627265,5,8,"[5,8]"
"2158 FRASER AVE, Port Coquitlam, BC, Canada",49.2689971,-122.773712,3,7,"[3,7]"
"2153 FRASER AVE, Port Coquitlam, BC, Canada",49.2694967,-122.773291,3,7,"[3,7]"
"1734 WESTMINSTER AVE, Port Coquitlam, BC, Canada",49.2648926,-122.7625258,5,6,"[5,6]"
"2373 KITCHENER AVE, Port Coquitlam, BC, Canada",49.27501110000001,-122.7786047,2,8,"[2,8]"
"1842 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.2709193,-122.7653061,4,7,"[4,7]"
"1873 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.2714094,-122.7664116,4,7,"[4,7]"
"2176 LAURIER AVE, Port Coquitlam, BC, Canada",49.2744861,-122.7727548,3,8,"[3,8]"
"1770 DORSET AVE, Port Coquitlam, BC, Canada",49.273234,-122.763592,4,7,"[4,7]"
"1779 DORSET AVE, Port Coquitlam, BC, Canada",49.2738086,-122.7637106,4,7,"[4,7]"
"1929 MANNING AVE, Port Coquitlam, BC, Canada",49.2685292,-122.7678046,4,7,"[4,7]"
"1781 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.2713714,-122.7640248,4,7,"[4,7]"
"1859 SALISBURY AVE, Port Coquitlam, BC, Canada",49.2726309,-122.7660539,4,7,"[4,7]"
